-15.903115 	-4.776243 	-7.766456 	0.127996 	-0.547226 	-1.497196 	-0.736185 	-1.156082 	1.084182 	-0.651168 	0.855636 	-0.155638 	
-12.797600 	-3.959347 	-10.443723 	-0.806315 	-2.177598 	-2.227611 	-1.342801 	-0.430786 	1.843130 	-0.548485 	0.861868 	-1.043050 	
-15.950770 	-2.974278 	-8.336317 	0.024118 	-2.794494 	-3.871415 	-3.026134 	-0.634003 	3.190069 	-0.217844 	0.045563 	-2.236190 	
-18.627642 	-3.096989 	-5.648313 	0.593952 	-1.101715 	-3.271138 	-3.194196 	-0.275785 	2.926112 	0.389106 	-0.140894 	-1.905794 	
-16.223479 	-3.394036 	-8.668047 	0.575786 	-0.514012 	-1.184160 	0.083173 	-0.903376 	1.296677 	0.060744 	0.246801 	0.192693 	
-13.826447 	-3.289681 	-10.955030 	-1.049835 	-2.536342 	-2.890568 	-0.915815 	-0.898585 	1.705807 	-0.101616 	0.305586 	-0.835863 	
-16.981431 	-4.030155 	-8.482696 	-0.729113 	-3.604540 	-4.788121 	-3.913226 	-0.734636 	2.436376 	-0.313588 	-0.085708 	-2.835930 	
-18.953189 	-3.886001 	-4.336807 	2.190318 	-2.133628 	-3.235074 	-2.183639 	-0.895813 	3.574466 	0.880368 	-0.123965 	-1.743688 	
-16.039530 	-5.089521 	-9.709037 	-0.780946 	-1.546425 	-1.574352 	-0.873465 	-0.843426 	0.972492 	-0.870976 	1.057599 	-0.836658 	
-13.714704 	-4.569572 	-10.917497 	-2.420062 	-2.819192 	-3.540492 	-2.006679 	-0.984714 	1.081165 	-0.741640 	0.794600 	-1.678903 	
-16.757286 	-3.369558 	-7.805296 	-0.660026 	-2.379791 	-5.052516 	-2.771469 	-0.974565 	2.529181 	0.255321 	-0.151053 	-2.713275 	
-18.515501 	-3.443792 	-5.111623 	1.651403 	-1.074652 	-2.838694 	-1.831661 	-1.405698 	2.991586 	0.648359 	0.208949 	-1.598101 	
-15.585559 	-3.609322 	-9.097613 	0.415294 	-0.926996 	-0.722788 	0.185920 	-0.725027 	2.018630 	-0.431965 	1.356524 	-0.825120 	
-14.132812 	-3.448519 	-10.539133 	-1.007074 	-2.622136 	-3.025749 	-0.867274 	-1.275645 	1.968580 	-0.081151 	0.619219 	-1.435118 	
-16.207370 	-2.583215 	-6.431810 	1.345254 	-1.972341 	-3.504643 	-1.924695 	-0.691132 	3.392148 	0.919009 	-0.309116 	-2.415916 	
-18.033332 	-2.375321 	-4.850672 	2.463869 	-0.724021 	-1.382219 	-0.834135 	-1.772389 	2.660089 	0.035116 	1.059831 	-1.359333 	
-16.285106 	-5.467022 	-10.397100 	-1.489374 	-1.680621 	-1.533091 	-0.453154 	-0.919998 	1.293585 	-0.616332 	0.952564 	-1.068916 	
-14.359330 	-2.420567 	-10.294659 	-0.612470 	-2.195060 	-2.517429 	-0.629684 	-0.810279 	1.871099 	0.514609 	0.464387 	-1.366253 	
-16.019026 	-1.765174 	-5.708096 	2.022786 	-1.252314 	-2.876742 	-1.574075 	-0.697333 	3.679673 	1.007889 	-0.108624 	-2.493993 	
-18.960335 	-4.363809 	-5.725305 	1.220627 	-1.089059 	-1.372784 	-1.673799 	-2.185797 	2.618572 	0.245799 	0.659740 	-1.050755 	
-15.236113 	-4.258804 	-9.818608 	-0.738474 	-1.069863 	-0.979418 	0.079536 	-0.674906 	1.741969 	-0.410012 	0.956813 	-0.787713 	
-14.887001 	-2.571360 	-10.235455 	-1.426891 	-2.076158 	-2.664695 	-1.406542 	-0.866781 	1.745878 	-0.036815 	0.928621 	-1.961685 	
-18.270758 	-2.247924 	-6.517519 	0.085912 	-0.652694 	-3.563717 	-2.712349 	-0.174767 	2.638483 	1.164387 	0.386368 	-3.022595 	
-20.829346 	-3.759041 	-6.263523 	1.320624 	-0.316650 	-1.052546 	-1.482753 	-2.092226 	1.966354 	0.562172 	0.312767 	-1.166392 	
-17.259288 	-5.241646 	-10.430135 	-0.828243 	-2.235217 	-0.768264 	0.047350 	-1.115198 	1.987711 	-0.466793 	0.927669 	-0.708403 	
-16.940080 	-3.346724 	-9.968931 	-0.863658 	-3.101268 	-2.029123 	-1.302116 	-1.722685 	2.016641 	0.003421 	0.649998 	-2.037156 	
-20.662318 	-2.051531 	-7.234684 	0.906952 	-1.244168 	-2.036126 	-1.418212 	-1.416353 	2.515383 	1.139948 	0.560503 	-2.467278 	
-25.475255 	-4.110825 	-7.747189 	1.561712 	-0.294502 	0.155440 	-0.584576 	-2.563997 	1.581141 	-0.167590 	0.610204 	-2.202647 	
-22.240525 	-3.271967 	-10.463861 	-0.197378 	-1.770189 	-0.210426 	0.134296 	-1.663856 	1.697445 	-0.180103 	0.640841 	-0.971612 	
-23.328063 	-2.763469 	-10.861610 	-1.678859 	-3.263288 	-1.917753 	-0.923409 	-2.848082 	1.245887 	0.272161 	0.710767 	-1.990957 	
-27.714535 	-0.827888 	-8.842586 	-0.686644 	-0.801008 	-0.845597 	-0.363818 	-1.679555 	1.048238 	1.711846 	1.519693 	-2.052259 	
-30.456911 	-2.725970 	-7.896936 	0.567496 	0.537707 	0.786743 	0.405262 	-2.070664 	1.028263 	1.023665 	1.025289 	-1.574369 	
-28.417321 	-2.935412 	-11.454673 	-1.123862 	-2.150842 	-0.483538 	-0.104275 	-1.575808 	1.362567 	0.138863 	0.737119 	-1.105358 	
-28.694534 	-2.801352 	-9.261644 	-1.872544 	-2.903366 	-0.466333 	-0.711958 	-2.067147 	1.823715 	0.899664 	0.820034 	-1.673795 	
-31.409863 	-3.243432 	-6.334524 	-0.149234 	-2.264163 	1.161284 	-0.754573 	-2.816795 	2.701812 	0.824359 	0.552429 	-1.219917 	
-30.866193 	-5.136366 	-7.884617 	2.090184 	-1.085555 	1.232405 	0.180930 	-1.566600 	1.389991 	-0.634654 	1.010204 	-0.471908 	
-25.805561 	-3.067313 	-11.161954 	-0.687513 	-1.497334 	-0.636156 	0.171389 	-0.162827 	1.423814 	0.078592 	1.391890 	-1.188925 	
-26.969444 	-2.900168 	-9.548836 	0.057966 	-3.105431 	-0.719932 	-0.926226 	-0.785725 	2.201940 	1.060126 	0.384069 	-1.668855 	
-29.279447 	-5.235687 	-7.081065 	2.276420 	-2.594311 	-0.158369 	-0.644546 	-1.448069 	3.540640 	0.324827 	0.584776 	-1.810716 	
-25.253606 	-3.412043 	-8.367149 	3.109318 	-1.524731 	1.189879 	0.318592 	-1.221291 	1.984244 	-1.292300 	0.901313 	-0.602662 	
-19.599920 	-2.576183 	-11.957129 	2.232043 	-3.086895 	0.605879 	-0.320261 	-1.125350 	2.388614 	-0.644865 	1.047981 	-1.082656 	
-22.998987 	-3.433853 	-12.672798 	1.033552 	-4.482834 	-2.481244 	-2.288618 	-2.465660 	2.619017 	-0.558938 	0.483907 	-2.400937 	
-25.635456 	-2.764066 	-8.802768 	4.375551 	-1.465866 	-0.677636 	-1.836020 	-0.742969 	3.538655 	1.082279 	0.676715 	-2.304639 	
-23.087384 	-2.661637 	-8.463980 	3.773948 	-1.024444 	0.815338 	-0.123000 	-1.479982 	1.730583 	-0.379870 	0.622339 	-0.678450 	
-19.081397 	-1.742342 	-12.823055 	2.431571 	-2.656043 	-0.025638 	-0.237746 	-1.128157 	2.688377 	-0.852194 	1.317180 	-1.472300 	
-21.515245 	-2.413335 	-12.148555 	1.604579 	-3.362958 	-2.124328 	-1.881413 	-1.810422 	3.373860 	-0.268466 	0.523846 	-2.445598 	
-23.499973 	-2.930561 	-8.143172 	4.230752 	-0.779340 	-0.439903 	-2.020267 	-1.198633 	3.956968 	0.783844 	0.392277 	-2.120839 	
-24.094230 	-3.970330 	-9.429568 	3.568425 	-0.023759 	1.048181 	-0.201139 	-1.874714 	1.989728 	-0.679724 	0.920598 	-1.164932 	
-20.407728 	-3.707777 	-14.361364 	0.393934 	-3.632718 	-1.561832 	-1.043678 	-1.561361 	1.525894 	-1.176595 	1.077586 	-1.406648 	
-20.304003 	-2.388280 	-12.022607 	1.650213 	-3.343115 	-2.099880 	-1.148380 	-1.763535 	3.091465 	-0.051797 	0.557648 	-2.036276 	
-24.058021 	-3.401951 	-9.191752 	3.240571 	-1.555740 	-1.637760 	-2.025127 	-1.085830 	4.459149 	0.605993 	0.208643 	-2.735730 	
-24.761342 	-3.789979 	-8.769110 	3.411492 	-0.471905 	1.193735 	-0.978286 	-1.679723 	2.380263 	-0.349500 	0.835312 	-1.271714 	
-19.877298 	-1.087677 	-13.603226 	2.386551 	-2.049364 	-0.205406 	-0.190065 	-0.879207 	2.238322 	-1.136913 	1.687707 	-1.548535 	
-19.223453 	-0.734365 	-13.056763 	1.820653 	-2.617480 	-1.537848 	-1.252061 	-1.262615 	2.941526 	-0.385170 	1.314449 	-2.394008 	
-22.066920 	-2.011262 	-10.175228 	2.984690 	-1.526331 	-0.932098 	-2.028923 	-0.962410 	3.957511 	0.986317 	0.622270 	-2.249410 	
-25.350436 	-2.962472 	-9.538347 	3.557555 	-0.322762 	0.679132 	-1.539883 	-2.590096 	4.156211 	0.106457 	0.423106 	-1.313782 	
-22.568317 	-2.491062 	-12.140289 	1.833113 	-1.075098 	0.539094 	0.319777 	-1.325314 	1.917042 	-0.295222 	0.530428 	-0.884550 	
-21.024363 	-1.171378 	-13.846043 	0.464435 	-2.183959 	-1.491309 	-0.739409 	-1.517256 	2.016072 	-0.333997 	1.182805 	-1.826131 	
-23.898953 	-0.979727 	-11.526533 	1.913546 	-1.303937 	-1.579007 	-1.266385 	-1.113619 	2.793813 	0.985938 	1.038969 	-2.370589 	
-28.560353 	-4.037331 	-11.770899 	1.861998 	-0.524716 	-0.913883 	-0.733710 	-1.289144 	2.712643 	2.014545 	0.794374 	-1.240060 	
-29.354110 	-4.331136 	-10.505122 	2.605350 	-0.115037 	0.559109 	-0.192734 	-2.158287 	1.573346 	0.864719 	0.523625 	-0.618921 	
-24.955689 	-2.798912 	-13.866623 	0.893942 	-2.514437 	-0.688392 	-0.129160 	-1.174834 	1.440068 	0.191124 	0.563761 	-0.669809 	
-25.698475 	-1.930648 	-12.848107 	1.771878 	-3.202607 	-1.288863 	-0.780833 	-1.892160 	2.488087 	0.366362 	0.571527 	-1.647263 	
-30.052261 	-4.419383 	-11.464539 	0.953054 	-2.196613 	-1.450688 	-1.284332 	-1.956671 	1.825396 	0.707702 	0.325989 	-1.552631 	
-34.191385 	-5.411788 	-9.675911 	2.848865 	-0.297247 	0.478683 	-0.307800 	-1.943521 	2.320889 	0.985551 	0.839272 	-0.991191 	
-32.366901 	-5.140135 	-11.306587 	0.438433 	-1.950753 	0.243445 	0.728682 	-0.890337 	1.688911 	0.005955 	0.543310 	0.113551 	
-29.411001 	-3.231255 	-13.185273 	-0.894601 	-3.463614 	-1.572023 	-0.696153 	-2.124034 	1.516192 	-0.387580 	0.254671 	-0.766020 	
-32.683106 	-2.291711 	-10.164805 	-1.012116 	-1.939790 	-1.744822 	-1.358845 	-1.599809 	1.727386 	0.806315 	0.358835 	-1.588889 	
-36.961985 	-5.163632 	-8.320558 	-0.332508 	-0.760376 	0.002888 	-0.772829 	-2.524213 	1.581044 	1.620026 	-0.060870 	-0.381509 	
-38.749289 	-4.742373 	-5.154188 	0.890231 	0.619781 	1.650717 	-0.399167 	-2.296756 	1.125409 	1.239665 	-0.524701 	-0.337877 	
-35.019026 	-4.315675 	-9.385111 	-1.335238 	-1.355019 	-0.075477 	0.319972 	-0.190090 	0.794714 	0.461919 	0.157684 	0.152214 	
-33.460304 	-3.579522 	-9.364750 	-2.379808 	-2.675399 	-0.912064 	-0.833211 	-0.843330 	1.065499 	0.854981 	0.090245 	-0.746969 	
-36.853520 	-2.547331 	-5.321831 	-0.801037 	-2.145023 	0.678250 	-0.853538 	-1.358941 	2.543633 	1.810516 	-0.090375 	-1.060419 	
-40.773944 	-7.672249 	-5.593053 	0.114650 	-2.546630 	0.533399 	-0.714253 	-1.500735 	2.233916 	1.965116 	0.169799 	-1.205478 	
-37.353197 	-7.635298 	-8.006521 	0.907945 	-0.952686 	1.329641 	0.076186 	-0.285184 	0.828800 	0.131552 	-0.611107 	-0.039973 	
-28.166552 	-5.709536 	-12.175041 	-1.805975 	-2.847645 	-1.162990 	-1.355452 	-0.762410 	0.291113 	-0.059428 	-0.182734 	-0.592136 	
-26.903843 	-4.584233 	-10.089880 	-1.530486 	-2.978197 	-1.117224 	-2.084409 	-0.442169 	1.161727 	0.976378 	-0.253900 	-1.113609 	
-30.420679 	-5.738995 	-7.260295 	0.239381 	-2.281668 	-0.574945 	-2.803479 	-0.647722 	2.669357 	1.657990 	-0.628250 	-1.251601 	
-34.727872 	-9.401856 	-8.088493 	0.971511 	-1.116509 	0.022006 	-1.524855 	-1.658473 	2.071264 	1.935250 	-0.760883 	-0.337522 	
-30.043950 	-6.154041 	-8.827066 	1.022597 	-0.482569 	1.171037 	-0.366695 	-0.235125 	0.639459 	-0.306281 	-0.155689 	-0.331912 	
-23.229513 	-3.542005 	-12.475555 	-0.047057 	-2.559741 	-0.350930 	-1.428798 	0.045096 	1.049129 	0.043660 	0.539161 	-0.849286 	
-23.241744 	-2.893027 	-10.771465 	0.754731 	-2.605914 	-1.286957 	-2.257822 	-0.249445 	2.009224 	0.708208 	0.125672 	-1.693257 	
-26.761254 	-5.040430 	-8.698185 	2.691905 	-2.058993 	-0.428189 	-3.182936 	-0.294539 	2.961735 	1.143480 	-0.279070 	-2.081065 	
-30.556585 	-7.850500 	-8.033454 	4.258434 	-0.733139 	0.509698 	-2.660539 	-1.683523 	2.980968 	1.153883 	-0.140844 	-1.142132 	
-24.607220 	-2.476354 	-8.154483 	2.668422 	-0.538182 	0.921873 	-0.529868 	-0.491031 	1.068241 	-0.200339 	0.056288 	-0.048793 	
-19.791745 	-2.490756 	-12.182033 	0.757567 	-2.198355 	-0.613946 	-0.960571 	-0.619127 	1.528421 	0.484756 	-0.386643 	-0.202628 	
-20.762536 	-1.710477 	-10.411735 	2.305896 	-2.763193 	-0.990923 	-2.272137 	-0.860384 	2.676641 	1.488186 	-1.168648 	-1.008700 	
-23.418677 	-2.599224 	-8.903694 	4.001267 	-1.153369 	-0.345663 	-1.762049 	-1.093004 	3.109744 	2.061358 	-1.012490 	-0.740944 	
-26.257152 	-5.000741 	-8.774117 	3.350395 	-0.812748 	0.493090 	-2.565708 	-0.475580 	2.052571 	1.386007 	-1.264088 	-0.880487 	
-22.468211 	-2.923784 	-8.100337 	2.637968 	-0.706786 	1.222538 	-0.837205 	-0.230548 	1.097525 	-0.068581 	0.069258 	-0.270405 	
-17.750747 	-2.200875 	-11.329467 	0.807573 	-1.227456 	-0.587693 	-1.137396 	0.146422 	1.288131 	0.446121 	0.129655 	-0.568234 	
-20.616681 	-2.572874 	-11.408684 	0.061730 	-2.094561 	-3.270220 	-3.662914 	-0.604820 	1.780871 	0.263063 	-0.203080 	-2.159350 	
-22.026832 	-3.183218 	-8.026241 	3.931289 	-0.809113 	-0.443640 	-3.675121 	-0.063101 	3.428897 	1.285390 	-0.168668 	-1.712357 	
-24.002601 	-5.534886 	-7.712113 	4.797276 	-0.255213 	0.998464 	-2.824933 	-1.333841 	3.374497 	0.378880 	-0.798321 	-0.993158 	
-22.831403 	-4.430247 	-8.167161 	2.619482 	-0.285078 	1.044787 	-0.750726 	-1.093107 	2.199492 	-0.182770 	-0.321013 	-0.268416 	
-18.438247 	-3.746811 	-12.373347 	0.095765 	-1.837061 	-1.543857 	-1.325602 	-0.695646 	1.772547 	-0.208935 	-0.172913 	-0.362878 	
-18.932130 	-3.301033 	-10.931429 	1.238758 	-2.855971 	-2.372151 	-3.027549 	-0.730707 	2.489970 	0.715262 	-1.254373 	-0.923078 	
-21.619054 	-3.785187 	-7.928851 	3.852823 	-1.044355 	-1.688437 	-2.838534 	-0.910348 	4.173928 	1.287395 	-1.671627 	-0.828370 	
-26.593392 	-6.854646 	-8.798677 	3.674145 	-0.841329 	-0.181118 	-3.146873 	-1.097561 	2.875857 	0.294584 	-1.174498 	-0.972342 	
-24.533062 	-4.986975 	-6.592559 	3.490088 	0.146974 	1.470870 	-0.991292 	-0.825720 	1.139845 	-0.621511 	-0.250183 	-0.044039 	
-19.438451 	-3.827916 	-11.688760 	0.488825 	-1.671166 	-0.713730 	-1.208441 	0.429946 	1.454095 	0.468490 	-0.433704 	0.447963 	
-19.809271 	-2.772225 	-11.095139 	0.045293 	-2.382480 	-3.206750 	-2.213925 	-0.742991 	1.992524 	0.338138 	-1.262446 	-0.182153 	
-21.755080 	-2.580167 	-6.482491 	1.968697 	-0.632598 	-1.998151 	-2.245417 	-0.267251 	3.037055 	0.133409 	-0.956592 	-0.656808 	
-27.226261 	-5.667539 	-5.792716 	1.796600 	-0.227085 	0.044477 	-2.730742 	0.623016 	2.020678 	-0.803214 	-1.005993 	-0.914336 	
-28.198537 	-6.093580 	-5.177911 	3.082165 	-1.204111 	0.892007 	-1.830689 	0.202794 	1.476998 	-0.181947 	-0.492485 	0.149034 	
-21.416998 	-5.238600 	-10.862831 	0.141485 	-2.354793 	-0.760098 	-0.510566 	0.087437 	1.407059 	-0.519508 	-0.133822 	0.380058 	
-18.806433 	-3.948460 	-10.682074 	-0.759447 	-3.428124 	-2.824201 	-1.703565 	-0.104329 	1.462323 	-0.896819 	-0.340131 	0.151002 	
-22.334896 	-3.104375 	-6.796671 	1.262106 	-2.252574 	-3.649781 	-3.056307 	1.616573 	2.428519 	-0.112579 	-0.509796 	-1.207765 	
-28.103537 	-5.036443 	-6.703015 	1.617108 	-1.362782 	-2.763408 	-3.221271 	1.488708 	1.994088 	-0.215564 	0.120767 	-0.882240 	
-30.665659 	-6.906103 	-6.230529 	1.343520 	-1.552534 	-1.857278 	-0.421604 	1.195658 	2.425068 	-0.744089 	0.336696 	0.389908 	
-26.019643 	-4.992002 	-7.866517 	0.590187 	-1.566799 	0.314951 	0.001038 	1.062951 	1.663370 	-0.966802 	0.709615 	0.128308 	
-21.465222 	-2.885970 	-10.416157 	-0.856807 	-3.039727 	-2.133434 	-0.350608 	1.348817 	1.724931 	-1.338127 	0.552412 	0.534603 	
-23.381864 	-2.602692 	-9.193799 	-1.624412 	-3.468433 	-3.553987 	-0.527215 	1.349454 	2.094530 	-1.621324 	0.387266 	0.231223 	
-26.550323 	-3.283694 	-7.641626 	0.399350 	-1.191846 	-3.191613 	-0.214764 	2.163619 	2.483725 	-1.473883 	0.491022 	0.528267 	
-30.247546 	-5.190690 	-7.416574 	1.494436 	-0.930430 	-1.850474 	0.081436 	1.838920 	2.978638 	-1.696410 	-0.108575 	0.784041 	
-30.137238 	-3.851045 	-5.230527 	2.700910 	-0.282858 	-0.954457 	-0.088802 	0.204434 	2.230946 	-1.713972 	-0.689211 	0.699005 	
-25.295271 	-2.859302 	-9.859109 	-1.065631 	-2.440739 	-1.596118 	0.454263 	1.499071 	1.452724 	-0.947479 	0.638920 	0.760794 	
-25.586130 	-1.121128 	-10.517752 	-1.679082 	-3.363578 	-4.068664 	0.931347 	2.351624 	1.040681 	-1.838058 	0.388476 	1.464913 	
-27.588646 	-0.799076 	-6.917261 	-0.786644 	-1.670932 	-2.959427 	1.747229 	3.199130 	1.167531 	-2.322810 	0.498693 	1.410464 	
-33.317135 	-2.872459 	-5.620970 	-0.996652 	-2.187099 	-0.860085 	2.214606 	1.773670 	1.700474 	-2.932014 	-0.372641 	1.646571 	
-36.747306 	-3.918198 	-4.881327 	-0.374440 	-1.632334 	-0.215093 	1.674150 	1.630465 	1.483351 	-2.779742 	-0.695412 	1.436087 	
-32.097449 	-1.744000 	-9.467861 	-2.142264 	-1.459295 	-0.803378 	0.374875 	1.977425 	1.163083 	-0.817415 	1.087754 	0.357876 	
-29.245902 	-0.065084 	-10.903743 	-3.806316 	-2.968383 	-3.536223 	0.378393 	2.083618 	-0.027238 	-1.833389 	0.948812 	0.885976 	
-31.376521 	0.387102 	-8.735998 	-2.865772 	-3.005177 	-3.760277 	1.026884 	3.454064 	-0.771534 	-2.392160 	1.880300 	1.824005 	
-34.962538 	-0.560023 	-7.190883 	-2.418059 	-2.660815 	-2.213094 	1.283053 	4.327599 	-0.773827 	-2.571565 	2.204485 	1.623611 	
-38.933323 	-2.871727 	-7.137475 	-2.822761 	-1.216890 	-0.973772 	2.137630 	3.970401 	-0.881029 	-2.763365 	1.474644 	1.185938 	
-36.181827 	-0.550394 	-7.630816 	-1.834948 	-0.022540 	-0.274375 	0.971897 	1.142319 	-0.022570 	-0.797727 	0.584894 	0.032168 	
-31.009861 	0.812238 	-10.354013 	-4.266108 	-1.299170 	-2.509922 	0.741724 	1.815929 	-0.132762 	-1.177264 	1.287098 	0.120027 	
-32.803213 	1.264876 	-9.230043 	-4.728788 	-3.154812 	-3.475263 	1.753579 	2.185838 	-0.827576 	-2.225107 	1.573083 	1.294803 	
-35.826028 	0.642154 	-6.805332 	-3.443059 	-2.979256 	-0.467327 	2.385346 	3.431642 	-0.962698 	-1.474384 	1.656803 	1.542751 	
-39.116874 	-1.343929 	-6.190506 	-2.820857 	-2.250071 	0.119094 	3.732036 	2.462568 	-0.912737 	-2.875627 	0.417953 	1.213023 	
-40.154922 	-1.208377 	-6.521312 	-3.205838 	-0.357703 	0.800704 	2.570659 	0.785244 	0.101622 	-1.839873 	-0.195519 	0.045853 	
-32.268533 	0.370855 	-9.928579 	-3.075215 	-0.808255 	-1.152574 	0.536242 	1.706664 	0.181581 	-0.734023 	1.128852 	0.071649 	
-32.473021 	0.669506 	-10.880112 	-5.335218 	-3.188036 	-3.283082 	0.290204 	1.861402 	-1.065881 	-1.327336 	1.021643 	0.420816 	
